raw_affiliation_string,to add,ror_id
"Orthopädische Klinik der Medizinischen Hochschule, Diakovere Annastift, Fuß- und Sprunggelenkschirurgie, Hannover, Deutschland",Medizinische Hochschule Hannover (MHH),https://ror.org/00f2yqf98
"Orthopädische Klinik, Medizinische Hochschule, DIAKOVERE Annastift, Anna-von-Borries-Str. 1–7, 30625, Hannover, Deutschland",Medizinische Hochschule Hannover (MHH),https://ror.org/00f2yqf98
"Osnabr&#x00FC;ck University, Osnabr&#x00FC;ck, Germany",Universität Osnabrück,https://ror.org/04qmmjx98
"Osnabrueck University of Applied Sciences , Faculty of Business Management and Social Sciences, Department Physiotherapy and Rehabilitation Sciences , Osnabrueck , Lower Saxony , Germany",Hochschule Osnabrück,https://ror.org/059vymd37
"Osnabrueck University of Applied Sciences Faculty of Business Management and Social Sciences, Caprivistr. 30A, 49076, Osnabrück, Germany",Hochschule Osnabrück,https://ror.org/059vymd37
"Osnabrueck University of Applied Sciences, Faculty of Agricultural Sciences and Landscape, Am Krümpel 31, 49090, Osnabrueck, Germany",Hochschule Osnabrück,https://ror.org/059vymd37
"Osnabrueck University, Institute of Psychology, Seminarstrasse 20, 49074, Osnabrueck, Germany",Universität Osnabrück,https://ror.org/04qmmjx98
"Osnabrück University of Applied Sciences, Oldenburger Landstr. 24, 49090 Osnabrück, Germany",Jade Hochschule Wilhelmshaven/Oldenburg/Elsfleth,https://ror.org/02vvvm705
"PD Dr. Peter VIEBAHN is Head of the Research Unit Sectors and Technologies within the Division of Future Energy and Industry Systems at the Wuppertal institute for Climate, Environment and Energy (Germany). He is an environmental systems scientist with 25 years of experience in energy systems analysis. At the Wuppertal institute he has been responsible for the multicriteria assessment of renewable energies, carbon capture technologies, synthetic fuels and industrial strategies since 2007. Previous employers were the Institute for Environmental Systems Research of the University of Osnabrück (1992-2002) and the Institute for Technical Thermodynamics of the German Aerospace Center, Systems Analysis and Technology Assessment Department (2002-2007)",Universität Osnabrück,https://ror.org/04qmmjx98
"Paediatric Orthopaedics, Department of Trauma, Orthopaedic and Plastic Surgery, University Medical Center Goettingen, 37075, Goettingen, Germany",Universitätsmedizin Göttingen,https://ror.org/021ft0n22
"Paediatric Orthopaedics, Department of Trauma, Orthopaedic and Plastic Surgery, University Medical Center Goettingen, 37075, Goettingen, Germany. anna.hell@med.uni-goettingen.de",Universitätsmedizin Göttingen,https://ror.org/021ft0n22
"Paracelsus-Elena Hospital, Kassel, Department of Neurosurgery, University Medical Centre, Goettingen, Germany",Universitätsmedizin Göttingen,https://ror.org/021ft0n22
"Paracelsus-Elena Klinik, Kassel, Department of Neurosurgery, University Medical Center, Goettingen, Germany",Universitätsmedizin Göttingen,https://ror.org/021ft0n22
"Paracelsus-Elena Klinik, Kassel, Department of Neurosurgery, University Medical Center, Goettingen, Goettingen, Germany",Universitätsmedizin Göttingen,https://ror.org/021ft0n22
"Paracelsus-Elena Klinik, Kassel, Department of Neurosurgery, University Medical Center, Goettingen, Klinikstraße 16, 34128, Kassel, Germany",Universitätsmedizin Göttingen,https://ror.org/021ft0n22
"Paracelsus-Elena Klinik, Kassel, Department of Neurosurgery, University Medical Center, Goettingen, Klinikstraße 16, 34128, Kassel, Germany. Electronic address: brit.mollenhauer@pk-mx.de",Universitätsmedizin Göttingen,https://ror.org/021ft0n22
"Paracelsus-Elena Klinik, Kassel, Department of Neurosurgery, University Medical Center, Goettingen, Klinikstraße 16, 34128, Kassel, Germany. Electronic address: trenkwalder@pk-mx.de",Universitätsmedizin Göttingen,https://ror.org/021ft0n22
Paracelsus-Elena-Klinik and University Medical Center Goettingen,Universitätsmedizin Göttingen,https://ror.org/021ft0n22
"Paracelsus-Elena-Klinik, Kassel, Department of Neurology, University Medical Center Goettingen, Kassel, Germany",Universitätsmedizin Göttingen,https://ror.org/021ft0n22
"Paracelsus-Elena-Klinik, Kassel, Germany; Department of Neurosurgery, University Medical Center, Göttingen, Germany",Universitätsmedizin Göttingen,https://ror.org/021ft0n22
"Paracelsus-Elena-Klinik, Kassel, and University Medical Center Goettingen",Universitätsmedizin Göttingen,https://ror.org/021ft0n22
"Paracelsus‐Elena Klinik, Kassel, Department of Neurosurgery University Medical Center  Goettingen Goettingen Germany",Universitätsmedizin Göttingen,https://ror.org/021ft0n22
"Paracelsus‐Elena Klinik, Kassel, Department of Neurosurgery University Medical Center  Goettingen, Goettingen Germany",Universitätsmedizin Göttingen,https://ror.org/021ft0n22
"Paracelsus‐Elena‐Klinik, Kassel, Department of Neurology University Medical Center Goettingen  Kassel Germany",Universitätsmedizin Göttingen,https://ror.org/021ft0n22
"Pediatric Hematology and Oncology, MHH, Hannover, Germany;",Medizinische Hochschule Hannover (MHH),https://ror.org/00f2yqf98
"Pediatric Hepatology, Gastroenterology and Nutrition Unit, MHH Hannover/University Magdeburg, Hannover, Germany",Medizinische Hochschule Hannover (MHH),https://ror.org/00f2yqf98
"Pediatric Orthopaedics, Department of Trauma Surgery, Orthopaedics and Plastic Surgery, University Medical Center Goettingen, Goettingen, Germany",Universitätsmedizin Göttingen,https://ror.org/021ft0n22
"Pediatric Orthopaedics, Department of Trauma, Orthopaedic and Plastic Surgery, University Medical Center Goettingen, Goettingen, Germany",Universitätsmedizin Göttingen,https://ror.org/021ft0n22
"Pediatric Orthopaedics, Department of Trauma, Orthopaedic and Plastic Surgery, University Medical Center Goettingen, Goettingen, Germany. Electronic address: anna.hell@med.uni-goettingen.de",Universitätsmedizin Göttingen,https://ror.org/021ft0n22
"Pediatric Orthopaedics; Department of Trauma, Orthopaedic and Plastic Surgery, University Medical Center Goettingen, 37075, Goettingen, Germany",Universitätsmedizin Göttingen,https://ror.org/021ft0n22
"Pediatric Orthopaedics; Department of Trauma, Orthopaedic and Plastic Surgery, University Medical Center Goettingen, 37075, Goettingen, Germany. anna.hell@med.uni-goettingen.de",Universitätsmedizin Göttingen,https://ror.org/021ft0n22
"Pediatric Orthopedics, Department of Trauma, Orthopedic and Plastic Surgery, University Medical Center Goettingen, Goettingen, Germany",Universitätsmedizin Göttingen,https://ror.org/021ft0n22
"Pediatric Surgery, Medical Center of the Johannes-Gutenberg-University Mainz, Mainz, Germany; Pediatric Surgery, Hannover Medical School, Hannover, Germany",Medizinische Hochschule Hannover (MHH),https://ror.org/00f2yqf98
Peter L. Reichertz Institut für Medizinische Informatik der Technischen Universität Braunschweig und der Medizinischen Hochschule Hannover,Technische Universität Braunschweig,https://ror.org/010nsgg66
"Peter L. Reichertz Institute for Medical Informatics (PLRI), Technical University of Braunschweig and Hannover Medical School, Braunschweig, Germany",Gottfried Wilhelm Leibniz Universität Hannover,https://ror.org/0304hq317
"Peter L. Reichertz Institute for Medical Informatics of TU Braunschweig and Hannover Medical School, Carl-Neuberg-Str. 1, Hannover, 30625, Germany",Technische Universität Braunschweig,https://ror.org/010nsgg66
"Peter L. Reichertz Institute for Medical Informatics of TU Braunschweig and Hannover Medical School, Hannover Medical School, 30625 Hannover, Germany",Technische Universität Braunschweig,https://ror.org/010nsgg66
"Peter L. Reichertz Institute for Medical Informatics of Technical University of Braunschweig and Hanover Medical School, Division Data Science in Biomedicine , Braunschweig , Germany",Gottfried Wilhelm Leibniz Universität Hannover,https://ror.org/0304hq317
"Peter L. Reichertz Institute for Medical Informatics of Technical University of Braunschweig and Hanover Medical School, Division Data Science in Biomedicine , Braunschweig , Germany",Medizinische Hochschule Hannover (MHH),https://ror.org/00f2yqf98
"Peter L. Reichertz Institute for Medical Informatics, Hannover, Deutschland",Medizinische Hochschule Hannover (MHH),https://ror.org/00f2yqf98
"Peter L. Reichertz Institute for Medical Informatics, TU Braunschweig and Hannover Medical School, 38106 Brunswick, Germany",Technische Universität Braunschweig,https://ror.org/010nsgg66
"Peter L. Reichertz Institute for Medical Informatics, TU Brunswick and Medical College Hannover",Technische Universität Braunschweig,https://ror.org/010nsgg66
"Peter L. Reichertz Institute, Hannover, Germany",Medizinische Hochschule Hannover (MHH),https://ror.org/00f2yqf98
"PhD Student, German Aerospace Center (DLR), Institute of Flight Guidance, Braunschweig, Germany",Technische Universität Braunschweig,https://ror.org/010nsgg66
"Pharmaceutical Biotechnology, Fraunhofer Institute for Toxicology and Experimental Medicine, Braunschweig, Germany",Technische Universität Braunschweig,https://ror.org/010nsgg66
"PhoenixD, Leibniz University Hanover, Germany",Gottfried Wilhelm Leibniz Universität Hannover,https://ror.org/0304hq317
"Photography Studies and Practice, Folkwang Universität der Künste, Essen, Osnabrücker Straße 22 , 45145 Essen , Germany",Universität Osnabrück,https://ror.org/04qmmjx98
"Physical Institute -Solids and Nanostructures, University of Goettingen, Goettingen, Germany",Georg-August-Universität Göttingen,https://ror.org/01y9bpm73
"Physikalisch-Technische Bundesanstalt (PTB), Department of Physical Chemistry, Braunschweig, Germany",Technische Universität Braunschweig,https://ror.org/010nsgg66
"Physikalisch-Technische Bundesanstalt (PTB), Department of Physical Chemistry, Reaction Kinetics, Braunschweig 38116, Germany",Technische Universität Braunschweig,https://ror.org/010nsgg66
"Physikalisch-Technische Bundesanstalt (PTB), Division of Chemical Physics and Explosion Protection 2 , 38116 Braunschweig, Germany",Technische Universität Braunschweig,https://ror.org/010nsgg66
"Physikalisch-Technische Bundesanstalt, Bundesallee 100, 38116 Braunschweig, Germany; Reactive Flows and Diagnostics, Technische Universität Darmstadt, Otto-Berndt-Str. 3, 64287 Darmstadt, Germany",Technische Universität Braunschweig,https://ror.org/010nsgg66
"Physikalisch-Technische Bundesanstalt, Department of Physical Chemistry, Bundesallee 100, 38116 Braunschweig, Germany",Technische Universität Braunschweig,https://ror.org/010nsgg66
"Physikalisch-Technische Bundesanstalt, Fachbereich Elektrische Energiemesstechnik, Braunschweig, Germany",Technische Universität Braunschweig,https://ror.org/010nsgg66
"Plan-Based Robot Control Group, German Research Center for Artificial Intelligence (DFKI), Osnabrück, Germany",Universität Osnabrück,https://ror.org/04qmmjx98
"Planbasierte Robotersteuerung, Deutsches Forschungszentrum für Künstliche Intelligenz GmbH (DFKI), Berghoffstraße 11, 49090, Osnabrück, Deutschland",Universität Osnabrück,https://ror.org/04qmmjx98
"Plant Ecology, Albrecht von Haller Institute for Plant Sciences, Untere Karspüle 2, 37073 Göttingen, Germany",Georg-August-Universität Göttingen,https://ror.org/01y9bpm73
"Plant Nutrition and Crop Production, Faculty of Agricultural Science and Landscape Architecture, University of Applied Sciences Osnabrück, Am Krümpel 31, D-49090 Osnabrück, Germany",Hochschule Osnabrück,https://ror.org/059vymd37
"Plastic and Reconstructive Surgery, Klinikum Bremen-Mitte, Gottingen University of Medical Science, Bremen, DEU",Universitätsmedizin Göttingen,https://ror.org/021ft0n22
"Pneumologie, Internistische Intensivmedizin und Schlafmedizin, KRH Klinikum Siloah, Hannover, Deutschland",Medizinische Hochschule Hannover (MHH),https://ror.org/00f2yqf98
"Policlinic for Radiation Therapy and Radiation Oncology, University Hospital Göttingen, Göttingen, Germany",Universitätsmedizin Göttingen,https://ror.org/021ft0n22
"Present Address: International Max Planck Research School for Genome Science, and University of Göttingen, Göttingen Center for Molecular Biosciences, Göttingen, Germany",Georg-August-Universität Göttingen,https://ror.org/01y9bpm73
"Present address: Department of Plastic, Aesthetic, and Reconstructive Surgery, Evangelical Hospital Göttingen-Weende, An Der Lutter 24, 37075, Göttingen, Germany. tobias.mett@ekweende.de",Universitätsmedizin Göttingen,https://ror.org/021ft0n22
"President, IPMDS, Professor for Movement Disorders at University Medical Center in Goettingen, Paracelsus- Elena Klinik, Kassel, Germany",Universitätsmedizin Göttingen,https://ror.org/021ft0n22
"Presynaptogenesis and Intracellular Transport in Hair Cells Junior Research Group, Institute for Auditory Neuroscience and InnerEarLab, University Medical Center Goettingen, 37075 Goettingen, Germany",Universitätsmedizin Göttingen,https://ror.org/021ft0n22
"Private Practice, Hamburg, Germany; University Medical Centre (UMG), Department of Orthodontics, Göttingen, Germany. Electronic address: info@kfo.hamburg",Universitätsmedizin Göttingen,https://ror.org/021ft0n22
"Production Technology, University of Applied Sciences Osnabrueck–Campus Lingen, 49808 Lingen, Germany",Hochschule Osnabrück,https://ror.org/059vymd37
"Prof. Dr. Andreas Büscher, Wissenschaftliche                   Leitung des Deutschen Netzwerks für Qualitätsentwicklung in der                   Pflege (DNQP) an der Hochschule Osnabrück[email protected]",Hochschule Osnabrück,https://ror.org/059vymd37
"Prof. Dr. med. Christoph Skudlik, Institut für interdisziplinäre Dermatologische Prävention und Rehabilitation (iDerm) an der Universität Osnabrück, Niedersächsisches Institut für Berufsdermatologie (NIB), und BG Klinikum Hamburg, Am Finkenhügel 7a, 49076 Osnabrück",Universität Osnabrück,https://ror.org/04qmmjx98
"Prof. Dr. med. Christoph Skudlik, Institut für interdisziplinäre Dermatologische Prävention und Rehabilitation (iDerm) an der Universität Osnabrück, Niedersächsisches Institut für Berufsdermatologie (NIB), und BG Klinikum Hamburg, Am Finkenhügel 7a, 49076 Osnabrück",Universität Osnabrück,https://ror.org/04qmmjx98
"Prof. Dr., DGNR, Klinikum Bremen-Ost,                     Zentrum für Neurologie, Bremen, Universität Oldenburg, Institut                     für Psychologie, Oldenburg",Carl von Ossietzky Universität Oldenburg,https://ror.org/033n9gh91
"Prof. Dr., Inhaber des Lehrstuhls für Zivilrecht, Arbeitsrecht und Zivilprozessrechts an der Juristischen Fakultät Hannover , Hannover , Germany",Gottfried Wilhelm Leibniz Universität Hannover,https://ror.org/0304hq317
Professor (W1)/MHH Hannover,Medizinische Hochschule Hannover (MHH),https://ror.org/00f2yqf98
